carat,cut,color,clarity,depth,table,price,x,y,z
1.51,Ideal,H,SI1,61.3,56,9833,7.4,7.44,4.55
0.74,Ideal,H,SI1,62.1,56,2870,5.77,5.83,3.6
1.34,Very Good,G,SI2,62.2,56,6463,7,7.08,4.38
1.02,Premium,I,SI1,61.7,58,4113,6.48,6.45,3.99
1.01,Ideal,H,SI2,61.6,56,3501,6.48,6.44,3.98
0.9,Very Good,D,SI1,62.6,58,4381,6.11,6.15,3.84
0.55,Premium,G,VS2,59.6,59,1556,5.36,5.32,3.18
1.15,Very Good,H,SI2,61.9,57,4654,6.68,6.72,4.15
1.01,Ideal,F,VS2,61.9,54,7014,6.45,6.49,4
0.31,Good,H,VS2,63.1,57,489,4.28,4.31,2.71
1.2,Premium,J,SI1,60,61,4717,6.89,6.84,4.12
1,Good,G,VVS1,63.8,60,7134,6.35,6.31,4.04
0.71,Good,I,SI1,63.6,63,1651,5.61,5.64,3.58
0.9,Very Good,D,VS1,59.1,60,5795,6.24,6.28,3.7
0.91,Good,E,VS2,63.1,58,4345,6.13,6.19,3.89
1.29,Good,F,SI1,63.8,60,7828,6.9,6.86,4.39
0.32,Ideal,E,VVS1,61.6,56,1061,4.43,4.37,2.71
1.07,Ideal,G,SI2,60.8,57,3595,6.62,6.6,4.02
0.41,Ideal,E,VVS2,61.4,56,1187,4.77,4.81,2.94
0.76,Good,I,SI1,64.3,60,2326,5.69,5.64,3.64
0.6,Ideal,G,VS2,60.4,57,1861,5.49,5.51,3.32
0.75,Very Good,D,SI1,61.8,57,3048,5.78,5.81,3.58
0.76,Premium,E,VVS2,60.6,59,3767,5.94,5.85,3.57
0.7,Premium,F,VS2,61.6,60,2762,5.65,5.59,3.46
0.72,Ideal,G,SI1,61.4,56,2686,5.75,5.78,3.54
0.83,Very Good,I,VS2,61.6,58,2865,6.05,6.07,3.73
0.97,Fair,F,I1,68.5,54,1787,6.26,6.05,4.22
0.41,Very Good,D,VVS2,61.2,55,1364,4.79,4.82,2.95
0.52,Ideal,D,VVS2,60.4,57,2426,5.25,5.28,3.18
0.7,Very Good,F,VVS2,63.2,58,2932,5.66,5.6,3.56
1.35,Ideal,H,VS2,60.8,56,9462,7.13,7.17,4.35
0.57,Ideal,F,SI1,62.2,56,1751,5.33,5.31,3.31
0.4,Ideal,D,VS2,62.3,57,982,4.72,4.75,2.95
1.03,Premium,D,SI2,61.7,58,4764,6.5,6.47,4
1,Premium,F,SI1,62.1,59,5060,6.36,6.39,3.96
0.7,Very Good,G,VS1,61.6,57,3127,5.69,5.73,3.52
0.31,Ideal,G,VVS2,62.1,54,687,4.38,4.41,2.73
0.65,Ideal,D,VVS2,61.4,60,3228,5.54,5.57,3.41
2.01,Very Good,J,SI1,59.3,62,12257,8.15,8.2,4.85
0.73,Very Good,F,SI1,61.4,60,2675,5.74,5.76,3.53
0.41,Premium,J,VS1,61.3,59,830,4.78,4.74,2.92
1.6,Good,E,SI1,63.6,58,12581,7.44,7.38,4.71
0.93,Good,F,SI2,61.3,62,3376,6.17,6.26,3.81
1.63,Ideal,G,VS1,61.7,55,15840,7.6,7.56,4.68
0.4,Premium,F,VVS2,59.4,59,1008,4.85,4.78,2.86
0.52,Very Good,H,VVS1,63.9,59,1664,5.08,5.1,3.25
0.39,Premium,F,SI1,61.3,62,860,4.71,4.68,2.88
0.3,Ideal,G,IF,62.8,57,956,4.32,4.28,2.7
2.01,Very Good,H,SI1,63.5,57,14725,7.96,7.88,5.03
0.91,Premium,H,SI1,60.9,58,3475,6.22,6.26,3.8
0.7,Ideal,G,VS1,61.9,57,2724,5.7,5.68,3.52
1.19,Premium,D,SI2,58.6,61,4168,6.93,6.89,4.05
0.44,Premium,E,VS2,62.3,59,1003,4.81,4.91,3.03
0.52,Premium,G,VS2,61.7,58,1577,5.16,5.14,3.18
0.56,Ideal,E,SI1,62.8,58,1784,5.31,5.26,3.32
0.34,Ideal,F,SI1,61.1,56,537,4.52,4.55,2.77
1.02,Very Good,H,VS2,60.2,62,5335,6.46,6.54,3.91
1.01,Fair,F,VS2,66.1,61,4791,6.1,6.04,4.01
0.58,Very Good,F,SI1,59.4,58,1442,5.45,5.5,3.25
0.31,Good,G,VS2,63.2,58,507,4.28,4.3,2.71
0.7,Fair,D,SI1,64.9,64,2352,5.57,5.5,3.59
0.37,Premium,E,VS2,61,59,811,4.59,4.63,2.81
1.01,Premium,G,VS1,62.7,58,6618,6.41,6.38,4.01
0.91,Very Good,F,SI2,63.5,56,3496,6.16,6.12,3.89
0.27,Very Good,E,VS1,61.9,59,470,4.16,4.21,2.59
0.3,Premium,I,VVS1,62.2,58,709,4.31,4.28,2.67
0.38,Ideal,G,VS1,61.8,56,1069,4.65,4.64,2.87
1.71,Ideal,J,VS1,62.1,55,11711,7.73,7.65,4.78
0.32,Premium,H,SI1,62.6,55,591,4.38,4.37,2.74
0.26,Ideal,F,VS1,62.4,53,618,4.11,4.13,2.57
1.35,Ideal,J,SI1,61.9,56,6124,7.1,7.08,4.39
0.52,Premium,D,VVS2,59.8,60,2467,5.28,5.22,3.14
1.19,Very Good,E,VS2,59.2,60,7152,6.93,6.95,4.11
0.32,Ideal,F,VS2,62.1,57,645,4.35,4.38,2.71
0.7,Fair,H,SI1,64.8,57,1808,5.49,5.59,3.59
0.25,Very Good,E,VVS2,62,56,560,4.05,4.08,2.52
1.13,Ideal,F,VVS2,62.1,54,10742,6.67,6.71,4.16
0.31,Ideal,E,SI1,62.7,54,698,4.36,4.35,2.73
0.54,Ideal,G,IF,62.5,57,2271,5.16,5.2,3.24
1.01,Very Good,I,SI1,62.7,56,4212,6.36,6.43,4.01
1.23,Ideal,D,VS2,62.3,57,9836,6.86,6.82,4.26
1.03,Ideal,H,SI2,61.1,57,4384,6.55,6.52,3.99
0.7,Premium,E,SI1,60.1,58,2349,5.81,5.83,3.5
0.34,Good,G,SI1,63.4,57,507,4.42,4.45,2.81
0.28,Ideal,F,VVS2,61.1,57,642,4.22,4.26,2.59
0.41,Ideal,G,VS2,62.4,54,827,4.78,4.81,2.99
1.14,Very Good,F,SI2,62.9,59,4652,6.62,6.64,4.17
0.62,Ideal,D,SI1,60.8,59,1927,5.48,5.5,3.34
1.03,Ideal,E,SI1,62.2,57,5234,6.42,6.48,4.01
0.37,Ideal,F,VVS1,62,55,1049,4.6,4.63,2.86
0.41,Very Good,E,VS1,63.2,59,954,4.71,4.75,2.99
0.9,Very Good,I,VS2,59.9,58,3709,6.17,6.22,3.71
1,Ideal,F,SI1,61.9,56,5292,6.41,6.36,3.95
1.54,Premium,D,SI2,59.9,62,9821,7.51,7.44,4.48
1.55,Ideal,F,SI1,61.9,55,14220,7.47,7.42,4.61
0.41,Ideal,J,VVS1,61.2,57,775,4.79,4.82,2.94
1.06,Premium,H,VS2,62.6,58,5889,6.54,6.49,4.08
0.57,Premium,D,VS2,61.9,58,1944,5.32,5.35,3.3
0.3,Ideal,H,VS2,62.1,55,457,4.3,4.33,2.68
0.24,Ideal,F,VS1,61.8,54,572,3.99,4.03,2.48
0.58,Very Good,E,VS2,60.9,58,1899,5.4,5.39,3.29
0.38,Very Good,E,IF,62.5,59,1409,4.61,4.64,2.89
1.3,Ideal,F,VVS2,62.1,55,12629,6.96,7.04,4.35
0.34,Ideal,E,VS1,62.1,56,805,4.48,4.5,2.79
0.73,Ideal,F,SI2,62.2,60,2355,5.72,5.75,3.57
1.01,Very Good,F,SI2,62.7,59,4416,6.35,6.4,4
0.3,Ideal,H,IF,62.1,55,1013,4.3,4.27,2.66
0.34,Premium,G,VS2,61.2,59,765,4.49,4.43,2.73
0.9,Premium,G,SI1,61,59,3931,6.29,6.17,3.8
0.33,Ideal,F,VVS1,61.3,55,893,4.46,4.48,2.74
0.3,Ideal,E,VVS2,61.9,58,766,4.27,4.29,2.65
1.04,Premium,F,VS2,60.1,59,6458,6.61,6.56,3.96
2.11,Ideal,J,VS1,61.8,56.2,15766,8.2,8.23,5.07
0.7,Very Good,E,VS2,62.4,60,2755,5.57,5.61,3.49
1.53,Ideal,G,SI2,62.3,56,9468,7.39,7.34,4.59
0.51,Premium,J,SI1,62.6,59,1020,5.1,5.06,3.18
0.39,Good,H,VS2,63.1,58,718,4.63,4.66,2.93
0.54,Premium,J,VVS2,58.2,62,1229,5.37,5.31,3.11
0.77,Ideal,E,SI1,61,56,3827,5.92,5.94,3.62
0.5,Very Good,D,VS2,63.3,56,1569,5,5.05,3.18
1.33,Ideal,H,SI1,62.7,56,7088,6.99,7.04,4.4
1.71,Fair,I,SI2,65.1,60,8800,7.5,7.46,4.87
0.77,Premium,D,VS2,61.8,58,3291,5.84,5.81,3.6
0.34,Ideal,E,VS2,61.8,57,696,4.48,4.52,2.78
0.78,Very Good,F,VS1,61.7,55,3744,5.89,5.94,3.65
0.42,Premium,F,VVS2,60.3,59,1142,4.83,4.86,2.92
0.41,Ideal,E,VVS2,61.8,57,1243,4.8,4.75,2.95
0.31,Very Good,G,VVS2,62.2,56,651,4.31,4.34,2.69
0.51,Ideal,D,SI1,61.8,55,1569,5.14,5.18,3.19
1.27,Ideal,G,VS1,60.9,57,8543,7.02,6.97,4.26
0.5,Ideal,E,VS2,62.1,57,1629,5.1,5.05,3.15
0.7,Fair,I,SI1,62,67,1848,5.54,5.5,3.42
0.33,Premium,I,VVS1,62.5,61,780,4.42,4.38,2.75
0.9,Very Good,I,VS1,63.5,57,3484,6.06,6.03,3.84
0.9,Ideal,I,VS2,62.6,54.3,3820,6.14,6.17,3.86
0.7,Premium,I,VS1,61.7,61,2234,5.69,5.63,3.49
0.7,Premium,D,VS2,62.4,56,2859,5.72,5.66,3.55
0.33,Ideal,G,VVS1,60.8,56,1114,4.46,4.42,2.7
0.33,Ideal,D,VS2,61.1,56,822,4.5,4.54,2.76
0.33,Premium,G,SI1,62.3,59,492,4.39,4.44,2.75
1.31,Premium,H,SI2,60.8,58,6529,7.13,7.08,4.32
0.9,Very Good,E,SI1,62.6,58,4315,6.11,6.15,3.84
1.01,Very Good,G,IF,63,60,7974,6.31,6.35,3.99
2.36,Ideal,H,SI2,62.2,55,17569,8.51,8.56,5.3
0.6,Very Good,F,VS2,60.8,56,2270,5.45,5.48,3.32
0.92,Ideal,D,SI1,62.3,56,5779,6.2,6.23,3.87
0.8,Premium,F,SI2,61,57,2797,6.03,6.01,3.67
0.32,Ideal,G,VVS1,61.8,56,786,4.39,4.41,2.72
1.52,Very Good,G,VS2,62.1,58,12840,7.36,7.43,4.59
0.3,Ideal,E,VVS2,62,55,721,4.31,4.34,2.68
1,Premium,F,SI2,59.3,62,3858,6.49,6.43,3.83
0.72,Very Good,I,VVS2,62.7,54,2386,5.74,5.8,3.62
1.22,Ideal,G,VS2,62,55,7923,6.83,6.91,4.26
0.31,Premium,G,VS1,61.2,59,802,4.37,4.35,2.67
0.36,Ideal,I,VS2,61.8,55,523,4.58,4.61,2.84
0.7,Good,G,SI1,63.7,60,2150,5.57,5.51,3.53
1.08,Premium,F,SI1,62.1,58,4953,6.61,6.57,4.09
0.32,Ideal,F,VVS1,61.1,56,1061,4.45,4.42,2.71
1.63,Very Good,G,VS2,62.5,57,13253,7.46,7.49,4.67
1.63,Good,I,SI1,63.7,58,9730,7.48,7.4,4.74
0.71,Ideal,D,VS1,60.9,58,3716,5.72,5.78,3.5
0.3,Ideal,F,IF,62.4,56,886,4.26,4.3,2.67
0.71,Ideal,D,VS2,61.2,57,4029,5.72,5.76,3.51
1.3,Ideal,G,VS2,61.9,55,9060,7.01,7.04,4.35
1,Very Good,G,VS1,59.1,61,6435,6.48,6.54,3.85
1.61,Ideal,F,SI1,62.6,58,12085,7.44,7.48,4.67
0.7,Good,F,VVS2,63.1,57,2940,5.59,5.66,3.55
0.56,Ideal,E,VS1,62.7,56,1608,5.26,5.3,3.31
1.28,Good,J,SI1,63.4,59,4878,6.84,6.89,4.35
0.4,Ideal,I,SI2,61.3,56,612,4.76,4.79,2.93
1.04,Ideal,H,VS2,62.2,57,6133,6.46,6.49,4.03
0.31,Premium,E,VS1,61,58,734,4.37,4.39,2.67
1.21,Premium,J,SI1,62.6,58,4269,6.74,6.71,4.21
0.31,Ideal,H,VS2,62.2,53,489,4.38,4.43,2.74
0.35,Premium,D,SI1,61,60,827,4.58,4.54,2.78
0.7,Good,G,SI2,64.1,56,1935,5.64,5.59,3.6
0.41,Good,I,VVS2,63.9,55,827,4.71,4.74,3.02
0.53,Ideal,G,SI2,61.6,55,1171,5.2,5.25,3.22
1.01,Good,E,SI2,60.7,62,4436,6.43,6.49,3.92
2.03,Very Good,F,SI2,59.8,56,15811,8.21,8.3,4.94
0.5,Ideal,H,SI1,61.3,56,1666,5.12,5.16,3.15
1.16,Very Good,H,SI2,59.6,59,4455,6.85,6.87,4.09
2.01,Ideal,I,SI2,62.1,55,12349,8.12,8.08,5.03
0.41,Good,I,SI2,63.5,57,539,4.7,4.72,2.99
0.4,Very Good,F,VS1,62.2,57.6,1089,4.74,4.76,2.96
1.01,Fair,H,VS2,65.2,56,3733,6.23,6.19,4.05
1.02,Ideal,G,VS2,60.5,57,6356,6.51,6.55,3.95
0.65,Very Good,G,SI1,62,58,1828,5.5,5.58,3.43
1.2,Very Good,G,SI1,62.9,57,5918,6.73,6.79,4.25
0.51,Ideal,F,IF,62.4,55,2524,5.11,5.14,3.2
2.18,Premium,F,SI1,61.2,60,18717,8.38,8.3,5.1
0.53,Ideal,D,VS2,62.2,56,1857,5.16,5.19,3.22
1,Very Good,I,SI1,60.4,63,4032,6.44,6.37,3.87
1.15,Very Good,G,SI1,61.3,62,5538,6.68,6.72,4.11
0.32,Ideal,F,VS2,61.9,56,645,4.41,4.44,2.74
1.17,Ideal,H,VS2,60.3,61,6324,6.84,6.8,4.11
0.34,Ideal,H,VVS1,62.3,54,722,4.46,4.5,2.79
0.44,Premium,I,VVS1,60.8,57,990,4.93,4.88,2.98
0.6,Good,E,VS1,58.1,63,2065,5.53,5.63,3.24
1.11,Premium,H,SI1,58.8,59,5439,6.79,6.74,3.98
0.36,Ideal,I,VS2,61.8,55,523,4.6,4.63,2.85
0.42,Ideal,H,VS2,62.9,56,992,4.79,4.72,2.99
1.35,Very Good,H,VVS2,63.1,56,8644,6.95,7.03,4.41
0.3,Ideal,H,SI1,63,54,540,4.3,4.27,2.7
1.01,Premium,G,SI1,61,62,4672,6.49,6.4,3.93
0.42,Premium,F,VS1,61.2,58,1031,4.82,4.86,2.96
0.75,Premium,E,SI2,61.9,57,2829,5.88,5.82,3.62
0.55,Ideal,G,VVS2,61.9,56,2129,5.27,5.23,3.25
0.55,Ideal,E,VS1,61.6,55,1940,5.33,5.28,3.27
1.5,Good,D,SI2,60.2,65,9173,7.37,7.34,4.43
2.34,Ideal,H,I1,62.4,55,11221,8.51,8.44,5.29
0.98,Fair,G,I1,67.3,60,1932,6.17,6.11,4.14
0.39,Very Good,I,VS1,63.1,58,921,4.68,4.61,2.93
0.38,Premium,D,VS1,61.9,60,1140,4.66,4.62,2.87
0.7,Fair,G,VS1,65.6,60,2384,5.57,5.5,3.63
0.33,Ideal,G,IF,61.8,55,1052,4.48,4.45,2.76
0.32,Very Good,D,SI1,63.1,56,756,4.38,4.34,2.75
0.64,Ideal,F,VS2,62.5,56,2074,5.55,5.53,3.46
0.52,Premium,D,SI2,62.4,59,1385,5.15,5.05,3.18
0.32,Ideal,D,VS2,62.4,57,758,4.34,4.38,2.72
0.7,Ideal,F,SI2,61.4,55,2421,5.73,5.77,3.53
0.73,Ideal,E,SI1,61.5,56,3453,5.79,5.82,3.57
0.91,Ideal,E,SI2,62.5,56,3774,6.16,6.19,3.86
0.7,Premium,E,SI1,60.5,58,2753,5.74,5.77,3.48
1.63,Very Good,H,SI2,58.2,62,9504,7.77,7.72,4.51
0.79,Very Good,D,SI1,59.7,57,3432,5.96,5.99,3.57
0.33,Ideal,D,VS2,61.5,56,940,4.47,4.5,2.76
0.51,Ideal,G,VS1,62.1,55,1656,5.14,5.17,3.2
1,Premium,F,VS2,61.9,59,6640,6.41,6.36,3.95
0.72,Very Good,J,VVS1,61.4,61,2093,5.7,5.77,3.52
1.2,Ideal,F,IF,61.6,57,14430,6.84,6.79,4.2
0.24,Ideal,F,VVS2,62.1,56,678,3.96,3.99,2.46
0.9,Very Good,I,SI1,63.1,54,3211,6.13,6.16,3.88
0.54,Ideal,G,VS2,61.2,56,1605,5.25,5.26,3.22
0.9,Very Good,E,SI1,63.2,54,4382,6.1,6.17,3.88
0.35,Ideal,E,VS2,61.9,54,923,4.53,4.58,2.82
1.1,Very Good,G,SI1,59.4,58,4997,6.72,6.79,4.01
0.31,Good,I,VS2,63.1,54,435,4.31,4.34,2.73
0.77,Very Good,G,SI1,63,59,2670,5.82,5.84,3.67
0.37,Ideal,I,IF,61.4,55,754,4.65,4.67,2.86
0.46,Premium,E,VS2,60.2,60,1208,5.01,4.96,3
0.52,Very Good,F,SI1,62.6,58,1267,5.11,5.14,3.21
0.91,Very Good,H,VS2,59.9,62,4201,6.26,6.33,3.77
0.71,Very Good,F,SI1,62.8,59,2427,5.62,5.66,3.54
1.76,Premium,D,SI2,59.6,58,13867,7.9,7.86,4.7
0.33,Ideal,F,VVS1,62.4,55,1021,4.42,4.4,2.75
1.13,Ideal,H,I1,62.2,55,3678,6.65,6.69,4.15
0.31,Ideal,F,VVS1,61.1,56,975,4.37,4.4,2.68
0.55,Very Good,E,SI2,62.5,54,1238,5.21,5.25,3.27
1.31,Ideal,I,SI2,61,59,5820,7.05,7.01,4.29
0.41,Premium,D,SI2,62.3,58,683,4.74,4.77,2.96
0.9,Ideal,J,VS1,62.1,57,3418,6.16,6.18,3.83
0.9,Good,E,VS1,62.7,58,5201,6.07,6.12,3.82
1.02,Very Good,H,VS2,60.6,60,5393,6.55,6.48,3.95
1.54,Good,I,VS1,63.6,60,10164,7.3,7.33,4.65
1.2,Ideal,H,SI1,62.9,57,5510,6.79,6.76,4.26
0.7,Very Good,F,SI1,59.1,59,2278,5.76,5.91,3.45
0.35,Ideal,E,VS2,62,57,984,4.55,4.51,2.81
0.32,Very Good,D,SI1,62.8,56,589,4.37,4.42,2.76
0.76,Premium,E,SI1,62.2,59,2814,5.86,5.81,3.63
0.58,Good,E,SI1,59.3,64,1336,5.48,5.42,3.23
0.31,Premium,H,VVS2,62.3,60,802,4.36,4.31,2.7
0.51,Very Good,F,VVS1,62.6,57,2223,5.06,5.1,3.18
0.3,Ideal,D,VS2,62.3,54,911,4.33,4.3,2.69
0.31,Good,F,VS2,63.9,56,625,4.29,4.32,2.75
0.44,Ideal,H,VVS1,61.1,57,1124,4.87,4.92,2.99
0.46,Very Good,J,VS1,62.5,58,874,4.87,4.92,3.06
0.59,Good,F,VS2,64.9,57,1643,5.2,5.25,3.39
0.3,Very Good,F,SI1,63.5,59,641,4.22,4.19,2.67
0.3,Very Good,E,VS2,62.8,56,658,4.28,4.32,2.7
1.51,Premium,D,SI1,59.6,58,12738,7.51,7.48,4.47
2.4,Very Good,I,SI2,60.6,58.5,17955,8.59,8.67,5.24
0.9,Ideal,F,SI1,61.8,58,4795,6.21,6.24,3.85
1.01,Very Good,E,VS2,60.4,60,7094,6.47,6.44,3.9
1,Good,G,VVS2,62.4,61,6748,6.32,6.3,3.94
0.53,Very Good,D,VVS2,57.5,64,2782,5.34,5.37,3.08
0.72,Ideal,F,SI2,61.9,57,2058,5.74,5.79,3.57
0.41,Very Good,D,SI1,60.3,63,717,4.78,4.8,2.89
1.51,Good,J,SI1,64.1,61,6394,7.16,7.19,4.6
0.72,Very Good,E,VS2,62.9,57,2990,5.68,5.73,3.59
0.4,Very Good,H,IF,64,56,1044,4.66,4.69,2.99
0.53,Very Good,F,VS1,61.5,59,1821,5.19,5.22,3.2
0.3,Ideal,F,VVS1,61.2,55,802,4.33,4.36,2.66
0.38,Ideal,E,VVS1,61.8,56,1211,4.67,4.62,2.87
0.71,Very Good,E,VS2,63.4,60,2450,5.71,5.67,3.61
0.4,Premium,E,SI2,61.4,59,666,4.7,4.75,2.9
0.74,Ideal,E,VVS2,61.9,57,3633,5.79,5.81,3.59
1.01,Fair,E,VVS1,66.1,55,8529,6.19,6.1,4.06
0.33,Ideal,H,VVS1,61.7,55,730,4.48,4.5,2.77
1.01,Premium,H,VS2,61,61,5190,6.47,6.39,3.92
0.82,Premium,E,SI2,61.7,59,2861,6.01,5.98,3.7
1.7,Premium,G,SI2,58.9,62,10091,7.79,7.72,4.57
0.55,Ideal,H,IF,62.3,54,1905,5.25,5.28,3.28
1.03,Very Good,F,VS1,62.2,57,7233,6.47,6.51,4.04
0.4,Ideal,G,SI1,60.9,55,873,4.82,4.79,2.93
0.59,Premium,I,VVS1,62.8,58,1837,5.34,5.3,3.34
0.31,Ideal,D,VS1,60.5,55,683,4.39,4.43,2.67
0.52,Ideal,E,SI1,61,55,1586,5.19,5.23,3.18
0.95,Premium,H,SI2,58.8,60,3652,6.45,6.38,3.77
0.71,Ideal,E,VS2,61.6,56,3553,5.73,5.77,3.54
0.3,Ideal,G,SI1,61.8,56,477,4.34,4.37,2.69
0.41,Ideal,F,IF,61.9,56,1439,4.77,4.79,2.96
0.7,Ideal,F,VS2,61.6,57,2657,5.76,5.71,3.53
0.7,Very Good,J,VS1,59.6,62,1855,5.7,5.77,3.42
0.73,Premium,F,SI1,62.1,58,2527,5.74,5.72,3.56
0.26,Very Good,F,VVS1,61.7,57,657,4.09,4.13,2.53
0.32,Good,H,SI1,63.5,57,461,4.34,4.39,2.77
0.41,Premium,G,VVS2,61.4,58,1076,4.8,4.75,2.93
0.71,Ideal,H,SI2,62.6,56,2376,5.65,5.75,3.57
1.07,Premium,G,VS1,59.6,58,5967,6.66,6.7,3.98
1,Premium,F,SI1,62.9,57,4586,6.37,6.32,3.99
1.01,Premium,F,VVS2,62.1,52,9013,6.5,6.45,4.02
0.71,Good,D,VS1,59.2,56,3524,5.84,5.85,3.46
0.34,Ideal,G,VS2,62.5,57,596,4.46,4.5,2.8
1.01,Good,H,SI1,60.3,64,4320,6.52,6.49,3.92
0.31,Ideal,G,IF,62.1,56,871,4.31,4.34,2.69
0.91,Good,E,I1,57.7,63,2342,6.35,6.3,3.65
0.55,Very Good,G,VVS1,60.8,58,1838,5.25,5.3,3.21
0.7,Premium,G,VS2,63,57,2381,5.67,5.6,3.55
0.88,Ideal,E,SI2,62.2,57,3329,6.08,6.2,3.82
0.91,Very Good,G,SI1,63,57,3830,6.14,6.2,3.89
0.41,Ideal,F,SI1,61.1,56,870,4.79,4.83,2.94
0.34,Ideal,F,VVS2,61.8,56,712,4.47,4.49,2.77
1.04,Premium,D,VS1,60.5,59,8532,6.62,6.58,3.99
1,Ideal,D,IF,60.7,57,16469,6.44,6.48,3.92
1.58,Ideal,I,SI1,62.6,56,9176,7.45,7.51,4.68
0.41,Ideal,H,SI1,62.2,55,1056,4.76,4.79,2.97
0.31,Ideal,I,VS1,61.4,55.2,513,4.32,4.35,2.66
0.7,Premium,F,SI1,61.2,59,2239,5.7,5.64,3.47
0.51,Ideal,G,VVS2,61.6,55,2197,5.13,5.16,3.17
0.31,Ideal,F,IF,62.2,54,914,4.37,4.41,2.73
1.01,Premium,E,SI1,62,58,4853,6.41,6.37,3.96
1.01,Fair,D,SI2,64.6,56,3003,6.31,6.24,4.05
0.3,Ideal,E,VS2,61.3,58,621,4.3,4.32,2.64
0.33,Very Good,D,VS2,62.8,54,781,4.43,4.46,2.79
0.5,Very Good,E,VS2,63.2,56,1629,5.06,5.03,3.19
0.41,Ideal,E,VS1,62,54,1153,4.79,4.76,2.96
0.43,Ideal,H,VVS1,62.3,54,1169,4.85,4.84,3.02
0.45,Ideal,G,VVS2,61.2,56,1135,4.91,4.96,3.02
2.01,Good,E,SI2,60,64,16582,8.09,8.17,4.88
0.7,Premium,E,SI1,62,60,2444,5.72,5.67,3.53
1.07,Good,F,SI2,58.7,64,4232,6.64,6.68,3.91
0.41,Premium,G,SI1,61.5,59,923,4.78,4.75,2.93
0.57,Ideal,D,SI1,61.4,55,1810,5.35,5.34,3.28
0.7,Premium,G,SI2,58.5,60,2268,5.85,5.81,3.41
0.32,Ideal,G,VVS1,62.4,55,1080,4.38,4.37,2.73
0.44,Premium,G,VVS2,60.9,57,1155,4.93,4.89,2.99
0.41,Very Good,H,SI1,63.3,56,876,4.74,4.71,2.99
1.21,Ideal,E,VS2,62.4,54,9215,6.86,6.8,4.26
0.9,Very Good,F,VS1,62.1,58,4898,6.15,6.19,3.83
1.12,Ideal,F,SI2,61.6,57,4720,6.68,6.66,4.11
0.31,Ideal,D,SI1,62.4,56,732,4.35,4.31,2.7
1,Very Good,H,SI2,59.1,62,3575,6.47,6.5,3.83
1,Very Good,H,SI2,63.4,61,3920,6.33,6.29,4
0.4,Very Good,F,VVS2,60.5,57,982,4.76,4.79,2.89
0.32,Ideal,E,SI1,61.9,56,561,4.39,4.43,2.73
0.32,Ideal,D,VVS1,61.3,57,1140,4.42,4.39,2.7
0.35,Ideal,F,SI1,61.5,54,552,4.54,4.6,2.81
0.7,Premium,H,SI2,58.8,59,2159,5.92,5.84,3.44
1.55,Ideal,J,VS2,61.7,57,7416,7.37,7.42,4.56
0.41,Very Good,E,VS1,62.9,56,931,4.72,4.78,2.99
0.57,Ideal,E,VS2,62.5,56,1853,5.3,5.33,3.32
0.35,Premium,E,VS2,59.5,58,767,4.59,4.62,2.74
1.12,Premium,J,SI2,60.6,59,2898,6.68,6.61,4.03
1.62,Premium,I,VS1,61.7,59,10362,7.55,7.47,4.63
0.42,Ideal,E,SI1,61.8,56,931,4.8,4.84,2.98
1.31,Ideal,G,VVS1,61.9,55,13406,7.03,7.05,4.36
1.4,Premium,G,SI2,60.6,58,5723,7.26,7.22,4.39
1.01,Ideal,I,I1,61.5,57,2896,6.46,6.45,3.97
1.3,Ideal,G,VVS2,62,57,11073,6.96,7.03,4.34
0.7,Ideal,F,SI1,60.6,56,2551,5.72,5.79,3.49
2.01,Premium,J,SI2,60.8,58,12048,8.19,8.13,4.96
1.01,Ideal,G,IF,62.8,57,8778,6.42,6.39,4.02
1.02,Very Good,F,SI1,61.9,58,5019,6.43,6.49,4
0.7,Good,H,SI1,64.2,58,1771,5.59,5.62,3.6
0.42,Ideal,F,SI1,60.6,57,992,4.9,4.84,2.95
0.5,Premium,F,VS1,62,58,1838,5.1,5.03,3.14
1.01,Ideal,I,SI2,61.9,55,3733,6.45,6.38,3.97
1.64,Very Good,F,SI1,62.8,59,12555,7.51,7.53,4.72
0.32,Premium,D,VS2,61.7,58,972,4.38,4.34,2.69
1.01,Premium,F,VS2,62.1,60,5988,6.36,6.43,3.97
1.02,Premium,H,SI2,58.3,59,3313,6.61,6.57,3.84
0.64,Ideal,F,VVS2,60.9,56,3217,5.57,5.59,3.4
2.1,Ideal,I,SI2,63,56,10457,8.18,8.15,5.12
1.23,Ideal,G,VVS2,60.8,57,10646,6.89,6.92,4.2
2.01,Premium,F,SI2,61.3,61,16881,8.11,8.01,4.94
1.04,Very Good,E,SI1,62.8,59,5689,6.46,6.41,4.04
0.97,Good,J,VS2,64.3,58,3129,6.25,6.22,4.01
0.32,Good,D,VS2,63.6,55,657,4.35,4.42,2.79
0.54,Ideal,D,VVS1,61.4,58,3139,5.28,5.25,3.23
0.39,Ideal,D,VS1,62,57,1170,4.71,4.67,2.91
0.33,Ideal,H,VS2,61.8,54,539,4.45,4.48,2.76
0.3,Ideal,D,VVS1,62.2,57,1112,4.35,4.3,2.69
0.56,Ideal,D,VS2,62.1,57,2066,5.28,5.25,3.27
0.91,Premium,G,SI1,62.8,58,3975,6.18,6.15,3.87
1.51,Premium,J,SI1,60.4,62,6680,7.42,7.32,4.45
0.31,Premium,E,SI1,61.2,58,651,4.38,4.34,2.67
